night,plan_archive_available,plan_active_acquired_cohort,plan_exposure_n,acquired_strict_frame_n,plan_active_acquired_frame_denominator_n,plan_active_cohort_matched_frame_n,plan_active_acquired_not_matched_n,full_interval_acquired_without_plan_archive_n,multiset_matched_frame_n,planned_not_acquired_n,acquired_not_planned_n,acquired_frame_plan_compliance,planned_frame_realization,planned_unique_field_n,acquired_unique_field_n,actual_time_available_n,matched_pair_with_two_times_n,abs_time_residual_median_s,abs_time_residual_p90_s,planned_revisit_interval_n,planned_revisit_interval_median_s,actual_revisit_interval_n,actual_revisit_interval_median_s,planned_revisit_baseline_n,planned_revisit_baseline_median_s,actual_revisit_baseline_n,actual_revisit_baseline_median_s,actual_gap_proxy_n,actual_gap_proxy_median_s,actual_gap_proxy_p90_s,matched_with_l2_n,normal_planned_n,normal_matched_n,normal_planned_realization,near_sun_planned_n,near_sun_matched_n,near_sun_planned_realization,followup_planned_n,followup_matched_n,followup_planned_realization,quality_code,quality_reason,primary_science_included,near_sun_selection_status,history_feedback_status,attribution_limit,input_manifest_hash
20260219,False,False,0,278,0,0,0,278,0,0,278,,,0,117,278,0,,,0,,0,,0,,0,,277,50.980999999999995,65.9928,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260220,False,False,0,462,0,0,0,462,0,0,462,,,0,188,462,0,,,0,,0,,0,,0,,461,50.623000000000005,66.691,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260221,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260222,False,False,0,429,0,0,0,429,0,0,429,,,0,191,429,0,,,0,,0,,0,,0,,428,51.994,64.8036,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260223,False,False,0,84,0,0,0,84,0,0,84,,,0,57,84,0,,,0,,0,,0,,0,,83,51.783,71.10839999999999,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260224,False,False,0,47,0,0,0,47,0,0,47,,,0,28,47,0,,,0,,0,,0,,0,,46,52.646,64.45,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260225,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260226,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260227,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260228,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260301,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260302,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260303,False,False,0,185,0,0,0,185,0,0,185,,,0,66,184,0,,,0,,0,,0,,0,,183,60.666,74.7114,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260304,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260305,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260306,False,False,0,313,0,0,0,313,0,0,313,,,0,138,313,0,,,0,,0,,0,,0,,312,53.099999999999994,73.66300000000001,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260307,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260308,False,False,0,235,0,0,0,235,0,0,235,,,0,94,234,0,,,0,,0,,0,,0,,233,52.056,73.52040000000001,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260309,False,False,0,182,0,0,0,182,0,0,182,,,0,49,182,0,,,0,,0,,0,,0,,181,50.742000000000004,62.61,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260310,False,False,0,457,0,0,0,457,0,0,457,,,0,153,457,0,,,0,,0,,0,,0,,456,52.015,71.659,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260311,False,False,0,408,0,0,0,408,0,0,408,,,0,135,408,0,,,0,,0,,0,,0,,407,51.128,66.62040000000002,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260312,False,False,0,335,0,0,0,335,0,0,335,,,0,115,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,raw_without_l2;l2_missing,missing_l2,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260313,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260314,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260315,False,False,0,127,0,0,0,127,0,0,127,,,0,53,127,0,,,0,,0,,0,,0,,126,52.829,65.65350000000001,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260316,False,False,0,140,0,0,0,140,0,0,140,,,0,65,140,0,,,0,,0,,0,,0,,139,54.995999999999995,68.0912,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260317,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260318,False,False,0,99,0,0,0,99,0,0,99,,,0,44,93,0,,,0,,0,,0,,0,,92,51.7595,65.80400000000002,0,0,0,,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260319,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260320,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260321,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260322,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260323,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260324,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260325,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260326,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260327,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260328,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260329,True,False,579,0,0,0,0,0,0,579,0,,0.0,121,0,0,0,,,386,1812.4375,0,,193,3629.876,0,,0,,,0,561,0,0.0,18,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260330,True,True,414,308,308,243,65,0,243,171,65,0.788961038961039,0.5869565217391305,71,105,304,243,557.059,821.9784,276,1800.0,145,1883.48,138,3600.0,92,3743.872,303,58.063,68.3074,243,396,243,0.6136363636363636,18,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260331,True,True,414,342,342,306,36,0,306,108,36,0.8947368421052632,0.7391304347826086,64,64,342,306,934.3845,3325.443,276,1800.0,188,1872.982,138,3600.0,96,3763.5725,341,53.608999999999995,64.48,306,396,288,0.7272727272727273,18,18,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260401,True,True,411,365,365,326,39,0,326,85,39,0.8931506849315068,0.7931873479318735,91,76,363,324,956.6525,2539.5903999999996,274,1800.0,202,1885.865,137,3600.0,113,3703.381,362,57.4975,68.72170000000003,324,396,311,0.7853535353535354,15,15,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260402,True,False,408,0,0,0,0,0,0,408,0,,0.0,85,0,0,0,,,272,1800.0,0,,136,3600.0,0,,0,,,0,396,0,0.0,12,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260403,True,True,405,232,232,185,47,0,185,220,47,0.7974137931034483,0.4567901234567901,108,71,232,185,689.212,1068.3124,270,1800.0,100,1956.296,135,3600.0,53,3684.568,231,52.138999999999996,69.666,185,396,176,0.4444444444444444,9,9,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260404,True,True,405,74,74,74,0,0,74,331,0,1.0,0.18271604938271604,92,26,74,74,667.2325,772.5332000000001,270,1800.0,44,1849.9125,135,3600.0,26,3698.3914999999997,73,52.748999999999995,65.39939999999999,74,396,74,0.18686868686868688,9,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260405,True,True,402,115,115,115,0,0,115,287,0,1.0,0.2860696517412935,105,40,114,114,1769.23,1899.8147999999999,268,1800.0,70,1854.1640000000002,134,3600.0,44,3704.5935,113,52.784000000000006,66.4228,114,396,115,0.2904040404040404,6,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260406,True,True,399,387,387,387,0,0,387,12,0,1.0,0.9699248120300752,105,105,387,387,1340.737,1871.6264,266,1800.0,254,1856.809,133,3600.0,133,3713.084,386,53.12,65.086,387,396,385,0.9722222222222222,3,2,0.6666666666666666,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260407,True,True,399,380,380,380,0,0,380,19,0,1.0,0.9523809523809523,94,93,380,380,1669.249,2386.3182,266,1800.0,248,1860.491,133,3600.0,132,3716.1324999999997,379,53.82599999999999,65.1088,380,396,380,0.9595959595959596,3,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
